transaction_id,customer_id,card_number,transaction_ts,transaction_date,derived_hour,day_of_week,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour_raw,is_fraud,velocity_num_transactions,velocity_total_amount,velocity_unique_merchants,velocity_unique_countries,velocity_max_single_amount
TX_643f2650,CUST_63134,4409274271339772,2024-10-20 04:21:47.087456,2024-10-20,4,0,Entertainment,streaming,Hulu,2118.49,BRL,Brazil,Unknown City,medium,Gold Credit,False,Safari,web,95b2ab87a6e81b0a7f29a7d91b2a3588,216.144.16.25,0.0,True,4,True,"{'num_transactions': 38, 'total_amount': 636124.5501405195, 'unique_merchants': 32, 'unique_countries': 8, 'max_single_amount': 415540.8718237099}",0,38.0,636124.5501405195,32.0,8.0,415540.8718237099
TX_643f2650,CUST_58985,6248783407753441,2024-10-22 21:22:08.995087,2024-10-22,21,2,Entertainment,streaming,Disney+,47.69,AUD,Australia,Unknown City,medium,Basic Debit,False,Safari,web,7eeefdcf3d408535f07f722dafbc1a79,177.221.235.41,0.0,True,21,False,"{'num_transactions': 94, 'total_amount': 2513242.614328386, 'unique_merchants': 60, 'unique_countries': 10, 'max_single_amount': 634973.1807213814}",0,94.0,2513242.614328386,60.0,10.0,634973.1807213814
TX_6706aae3,CUST_98831,6191347137802303,2024-10-17 01:32:41.986710,2024-10-17,1,4,Gas,local,Local Gas Station,185858.12,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Chrome,web,52a4e3b422f8214199f2bf7159bcaad3,53.138.230.40,0.0,False,1,False,"{'num_transactions': 415, 'total_amount': 63194021.81251207, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1196105.564487857}",0,415.0,63194021.81251207,102.0,12.0,1196105.564487857
TX_6706aae3,CUST_23836,374966259719474,2024-10-17 11:55:59.820611,2024-10-17,11,4,Gas,major,Texaco,24229.27,RUB,Russia,Unknown City,medium,Basic Debit,False,Android App,mobile,9b9241c69d5ba76e4131106e5b125ef4,91.111.120.202,0.0,False,11,False,"{'num_transactions': 568, 'total_amount': 29757295.389641877, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2867243.9516221522}",0,568.0,29757295.389641877,104.0,12.0,2867243.9516221522
TX_68d7e8a1,CUST_20897,5107746194830476,2024-10-20 09:42:31.872709,2024-10-20,9,0,Education,online,Udemy,177688.51,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Firefox,web,63bdf36d68db2aace7c98931fc430fce,12.75.131.121,0.0,False,9,True,"{'num_transactions': 379, 'total_amount': 44489692.63559935, 'unique_merchants': 100, 'unique_countries': 11, 'max_single_amount': 743375.7614977397}",0,379.0,44489692.63559935,100.0,11.0,743375.7614977397
TX_68d7e8a1,CUST_38950,5542110303090055,2024-10-25 01:04:09.245628,2024-10-25,1,5,Grocery,physical,Publix,48601.16,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Android App,mobile,cf7aad3c030ed05b9986deb4d2d56131,48.150.143.229,0.0,False,1,False,"{'num_transactions': 74, 'total_amount': 8829758.237591118, 'unique_merchants': 52, 'unique_countries': 8, 'max_single_amount': 1086949.5829612024}",0,74.0,8829758.237591118,52.0,8.0,1086949.5829612024
TX_69534e71,CUST_82383,378414383735310,2024-10-10 17:56:27.077589,2024-10-10,17,4,Retail,physical,Macy's,360.46,USD,USA,San Antonio,medium,Basic Debit,False,Safari,web,e439710a4b90d6d1f48484d1d984e083,248.202.143.197,0.0,False,17,False,"{'num_transactions': 1122, 'total_amount': 19914650.90735078, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 933761.1635593557}",0,1122.0,19914650.90735078,105.0,12.0,933761.1635593557
TX_69534e71,CUST_47793,5705408407019555,2024-10-23 15:39:56.149147,2024-10-23,15,3,Healthcare,pharmacy,Walgreens,183.32,GBP,UK,Unknown City,medium,Premium Debit,False,Safari,web,3760616c3b728cd9d1e0c27b09e36712,140.105.174.183,0.0,False,15,False,"{'num_transactions': 231, 'total_amount': 17200052.313442957, 'unique_merchants': 91, 'unique_countries': 12, 'max_single_amount': 4219326.163891626}",0,231.0,17200052.313442957,91.0,12.0,4219326.163891626
TX_6b8485ac,CUST_11491,370396802018543,2024-10-25 01:23:57.181486,2024-10-25,1,5,Education,supplies,Chegg,153364.44,RUB,Russia,Unknown City,medium,Platinum Credit,False,Firefox,web,75b13df19b1ff6bc3109df10dfc6eb52,133.144.8.66,1.0,False,1,False,"{'num_transactions': 65, 'total_amount': 743180.4978456156, 'unique_merchants': 42, 'unique_countries': 9, 'max_single_amount': 225075.4516744382}",1,65.0,743180.4978456156,42.0,9.0,225075.4516744382
TX_6b8485ac,CUST_72931,6622617289658987,2024-10-26 09:46:53.494264,2024-10-26,9,6,Grocery,physical,Food Lion,0.03,GBP,UK,Unknown City,medium,Platinum Credit,False,Chrome,web,6147ed8baf9637baaf5e8cd275ef36a1,132.252.167.207,1.0,False,9,True,"{'num_transactions': 167, 'total_amount': 7814690.149233156, 'unique_merchants': 84, 'unique_countries': 12, 'max_single_amount': 1008112.3971416231}",1,167.0,7814690.149233156,84.0,12.0,1008112.3971416231
TX_6cfe2a9c,CUST_24448,375656557891849,2024-10-10 13:24:29.228579,2024-10-10,13,4,Travel,booking,Airbnb,802.33,EUR,Germany,Unknown City,medium,Gold Credit,False,iOS App,mobile,01774b7867d1dfbf2764ed4d15bf296f,43.249.5.247,0.0,True,13,False,"{'num_transactions': 810, 'total_amount': 16176186.076490952, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1373593.9872194852}",0,810.0,16176186.076490952,104.0,12.0,1373593.9872194852
TX_6cfe2a9c,CUST_20990,4606081158941856,2024-10-28 16:53:51.946827,2024-10-28,16,1,Education,online,MasterClass,133440.39,RUB,Russia,Unknown City,medium,Platinum Credit,False,Edge,web,6355c467178ec830c832d901e0c4c4d4,153.161.5.50,1.0,False,16,False,"{'num_transactions': 114, 'total_amount': 3349747.0817421656, 'unique_merchants': 69, 'unique_countries': 12, 'max_single_amount': 541154.6535864974}",1,114.0,3349747.0817421656,69.0,12.0,541154.6535864974
TX_6dd08ad7,CUST_89784,4192863522873414,2024-10-04 04:02:15.743286,2024-10-04,4,5,Entertainment,gaming,Epic Games,339.95,AUD,Australia,Unknown City,medium,Premium Debit,False,Firefox,web,11c166b7415298135f813a82d889ef10,79.110.140.31,0.0,True,4,False,"{'num_transactions': 1017, 'total_amount': 26961845.21958293, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1950897.7491931599}",0,1017.0,26961845.21958293,105.0,12.0,1950897.7491931599
TX_6dd08ad7,CUST_27041,370322716905120,2024-10-22 09:24:56.989961,2024-10-22,9,2,Gas,local,Highway Gas Stop,398.28,EUR,France,Unknown City,medium,Basic Debit,False,Chrome,web,edfdbba306f6d2f1319065a153c0d7fd,209.218.32.49,0.0,False,9,False,"{'num_transactions': 217, 'total_amount': 3685075.071008851, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 894694.378169597}",0,217.0,3685075.071008851,90.0,12.0,894694.378169597
TX_6fa50b90,CUST_24836,374936967630073,2024-10-18 04:50:45.620422,2024-10-18,4,5,Grocery,online,Walmart Grocery,226055.81,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,565bd795844d4d621e7b61af2977022b,111.114.95.38,0.0,False,4,False,"{'num_transactions': 586, 'total_amount': 152146284.49236342, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3708238.8943338045}",0,586.0,152146284.49236342,105.0,12.0,3708238.8943338045
TX_6fa50b90,CUST_14468,4560452442638836,2024-10-23 07:17:02.773694,2024-10-23,7,3,Entertainment,gaming,Epic Games,1547.57,GBP,UK,Unknown City,medium,Platinum Credit,False,Android App,mobile,4292a1bbe79d5ed9a5ab381523746b42,8.205.179.133,0.0,True,7,False,"{'num_transactions': 280, 'total_amount': 9695873.57559699, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 1473811.0005778263}",0,280.0,9695873.57559699,97.0,12.0,1473811.0005778263
TX_7107434a,CUST_65013,372561218074087,2024-10-01 11:38:58.755250,2024-10-01,11,2,Education,supplies,University Bookstore,619.95,USD,USA,Phoenix,medium,Gold Credit,False,Firefox,web,cb2899304e2b7534a440cb9ea31ff108,30.204.173.210,0.0,False,11,False,"{'num_transactions': 808, 'total_amount': 21626626.048310135, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1531804.0236420683}",0,808.0,21626626.048310135,105.0,12.0,1531804.0236420683
TX_7107434a,CUST_77476,6772033384785741,2024-10-01 13:27:50.778638,2024-10-01,13,2,Grocery,physical,Safeway,1569.2,BRL,Brazil,Unknown City,medium,Gold Credit,False,Chrome,web,7b477596c78f65982419d2a38b1992e7,255.176.210.253,0.0,False,13,False,"{'num_transactions': 504, 'total_amount': 24526370.509188514, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 4884637.727169124}",0,504.0,24526370.509188514,102.0,12.0,4884637.727169124
TX_7145193e,CUST_97591,5392389396302699,2024-10-15 20:37:40.478903,2024-10-15,20,2,Restaurant,casual,TGI Fridays,229.29,GBP,UK,Unknown City,medium,Platinum Credit,False,Chrome,web,81c09a823a7d99f6aa7eaaef5250758c,180.8.76.222,0.0,False,20,False,"{'num_transactions': 688, 'total_amount': 18056319.987167902, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1754401.3363434249}",0,688.0,18056319.987167902,104.0,12.0,1754401.3363434249
TX_7145193e,CUST_91230,6904581132798573,2024-10-18 13:02:19.258183,2024-10-18,13,5,Education,online,Udemy,207.47,USD,USA,Phoenix,medium,Basic Credit,False,Edge,web,0ad0d11866c9d177ab441abbf263f402,51.86.135.30,0.0,False,13,False,"{'num_transactions': 16, 'total_amount': 845160.3895320991, 'unique_merchants': 15, 'unique_countries': 8, 'max_single_amount': 809512.5576075717}",0,16.0,845160.3895320991,15.0,8.0,809512.5576075717
TX_7717dfb1,CUST_17303,6486541045059816,2024-10-10 18:08:31.091864,2024-10-10,18,4,Grocery,online,FreshDirect,1344.29,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Android App,mobile,75bcab99d90c51166f7adc4ec6dbca5a,134.148.152.11,0.0,False,18,False,"{'num_transactions': 726, 'total_amount': 33373594.609186746, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 5412671.9268403435}",0,726.0,33373594.609186746,104.0,12.0,5412671.9268403435
TX_7717dfb1,CUST_13111,5317400270341133,2024-10-16 20:19:42.882609,2024-10-16,20,3,Grocery,physical,Food Lion,372.7,GBP,UK,Unknown City,medium,Platinum Credit,False,Safari,web,f3f0db2538d0694378fb938df44f0b7c,255.181.222.251,0.0,False,20,False,"{'num_transactions': 262, 'total_amount': 8055711.237828696, 'unique_merchants': 86, 'unique_countries': 12, 'max_single_amount': 940728.7227238483}",0,262.0,8055711.237828696,86.0,12.0,940728.7227238483
TX_786b5d9e,CUST_87208,4274670841724561,2024-10-23 18:36:49.454530,2024-10-23,18,3,Grocery,physical,Whole Foods,1946.34,BRL,Brazil,Unknown City,medium,Premium Debit,False,Safari,web,43e83cdcd6978a7bf514eced248a6fa1,204.59.145.22,0.0,False,18,False,"{'num_transactions': 66, 'total_amount': 820506.8041017541, 'unique_merchants': 50, 'unique_countries': 10, 'max_single_amount': 562845.7525248141}",0,66.0,820506.8041017541,50.0,10.0,562845.7525248141
TX_786b5d9e,CUST_47088,5593218183402924,2024-10-26 05:31:24.109702,2024-10-26,5,6,Grocery,physical,Publix,151207.95,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Android App,mobile,bedbf3441a3c02fb6928e90700edd42c,223.147.145.217,1.0,False,5,True,"{'num_transactions': 210, 'total_amount': 6648877.48504748, 'unique_merchants': 86, 'unique_countries': 12, 'max_single_amount': 2381433.079609925}",0,210.0,6648877.48504748,86.0,12.0,2381433.079609925
TX_792a3bf3,CUST_65823,6625385181295301,2024-10-05 08:21:27.112424,2024-10-05,8,6,Retail,online,Wayfair,720.21,EUR,France,Unknown City,medium,Basic Debit,False,Safari,web,4f053ae20e22f5908470d89c9bb6925f,190.54.200.123,0.0,False,8,True,"{'num_transactions': 275, 'total_amount': 6812011.8772140145, 'unique_merchants': 91, 'unique_countries': 12, 'max_single_amount': 885274.6047513041}",0,275.0,6812011.8772140145,91.0,12.0,885274.6047513041
TX_792a3bf3,CUST_74274,373025748367618,2024-10-15 14:49:29.305428,2024-10-15,14,2,Restaurant,premium,Capital Grille,420.06,EUR,France,Unknown City,medium,Premium Debit,False,Edge,web,bbac875143280a0e1ade46e45f4089fc,174.199.15.161,0.0,False,14,False,"{'num_transactions': 577, 'total_amount': 13799074.581886, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1270965.2781830332}",0,577.0,13799074.581886,103.0,12.0,1270965.2781830332
TX_7d51a4a1,CUST_76420,6284427333686656,2024-10-05 14:39:20.710169,2024-10-05,14,6,Gas,local,Truck Stop,153.54,EUR,France,Unknown City,medium,Premium Debit,False,Edge,web,ab7bd390f80454192450ebbdf8edfda8,122.105.255.200,0.0,False,14,True,"{'num_transactions': 859, 'total_amount': 17140399.233566318, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3943559.2161361007}",0,859.0,17140399.233566318,105.0,12.0,3943559.2161361007
TX_7d51a4a1,CUST_55128,378692228983621,2024-10-11 08:19:24.832965,2024-10-11,8,5,Gas,local,Local Gas Station,310.98,USD,USA,Houston,large,Premium Debit,False,Chrome,web,1ef773399f0a1b2cdcb0adb1bed5c3ac,55.181.45.138,1.0,False,8,False,"{'num_transactions': 380, 'total_amount': 14279780.308221398, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 2535622.4560889383}",0,380.0,14279780.308221398,97.0,12.0,2535622.4560889383
TX_7db0f59b,CUST_85966,5849694698691585,2024-10-06 14:21:23.658572,2024-10-06,14,0,Retail,physical,Costco,1662.37,BRL,Brazil,Unknown City,medium,Basic Credit,False,iOS App,mobile,d15121bae17437443c3cc8b703e3f413,191.183.115.37,0.0,False,14,True,"{'num_transactions': 1293, 'total_amount': 32151066.645382427, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1979128.277594267}",0,1293.0,32151066.645382427,105.0,12.0,1979128.277594267
TX_7db0f59b,CUST_83347,5513442685549266,2024-10-12 18:58:49.018975,2024-10-12,18,6,Restaurant,casual,Red Lobster,16219.59,JPY,Japan,Unknown City,medium,Basic Credit,False,iOS App,mobile,a3447c8a1d00e0a416141b1ef5e4969c,253.35.57.120,0.0,False,18,True,"{'num_transactions': 430, 'total_amount': 23084814.126363996, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 2938756.2733969195}",0,430.0,23084814.126363996,102.0,12.0,2938756.2733969195
TX_8504885d,CUST_81926,4050967931897806,2024-10-19 12:52:22.478705,2024-10-19,12,6,Gas,major,Exxon,6831.4,MXN,Mexico,Unknown City,medium,Basic Credit,False,Edge,web,1f33eea6fc73a623eac1de525fde69c6,192.215.70.182,0.0,False,12,True,"{'num_transactions': 564, 'total_amount': 24600993.281960983, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 3922364.6314838673}",0,564.0,24600993.281960983,103.0,12.0,3922364.6314838673
TX_8504885d,CUST_68258,6158233718655610,2024-10-24 22:53:00.168687,2024-10-24,22,4,Travel,booking,Hotels.com,399.06,AUD,Australia,Unknown City,medium,Basic Debit,False,iOS App,mobile,bd784edfba33e368b2190437086934dc,250.35.105.113,1.0,True,22,False,"{'num_transactions': 260, 'total_amount': 7553393.213789895, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 1293891.826462067}",0,260.0,7553393.213789895,92.0,12.0,1293891.826462067
TX_85918d69,CUST_65886,372575645360802,2024-10-14 16:06:37.736618,2024-10-14,16,1,Retail,physical,Best Buy,9232.53,MXN,Mexico,Unknown City,medium,Gold Credit,False,Safari,web,150e8eda20b68ee0a0c7f3c385e7cd50,63.184.60.124,0.0,False,16,False,"{'num_transactions': 56, 'total_amount': 783465.7695634767, 'unique_merchants': 39, 'unique_countries': 8, 'max_single_amount': 148955.79128951795}",0,56.0,783465.7695634767,39.0,8.0,148955.79128951795
TX_85918d69,CUST_43436,5254140987013279,2024-10-28 21:09:52.697404,2024-10-28,21,1,Education,online,Coursera,11060.86,BRL,Brazil,Unknown City,medium,Basic Debit,False,Chrome,web,f71243e66f55b19395bb5df25afc65c3,74.151.118.37,1.0,False,21,False,"{'num_transactions': 3, 'total_amount': 11495.134680425417, 'unique_merchants': 3, 'unique_countries': 1, 'max_single_amount': 11060.864680425417}",1,3.0,11495.134680425417,3.0,1.0,11060.864680425417
TX_8d59b2ce,CUST_35320,6568354164752752,2024-10-09 08:33:10.334358,2024-10-09,8,3,Gas,major,Shell,15609.4,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Edge,web,b2507c8003df051dc6b07c4ed8cbd70d,174.233.52.59,0.0,False,8,False,"{'num_transactions': 124, 'total_amount': 3272010.740997431, 'unique_merchants': 66, 'unique_countries': 9, 'max_single_amount': 568148.648925703}",0,124.0,3272010.740997431,66.0,9.0,568148.648925703
TX_8d59b2ce,CUST_96363,5756732118763369,2024-10-19 04:40:15.530878,2024-10-19,4,6,Education,online,MasterClass,3284.21,BRL,Brazil,Unknown City,medium,Premium Debit,True,Chip Reader,pos,b7d49a0ffa3e70f1c91f76048ab8ea7b,95.119.86.160,1.0,False,4,True,"{'num_transactions': 357, 'total_amount': 10244777.894172464, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 1526199.97175741}",1,357.0,10244777.894172464,98.0,12.0,1526199.97175741
TX_8d76c018,CUST_85008,372353295538378,2024-10-17 04:39:00.986084,2024-10-17,4,4,Grocery,online,Amazon Fresh,3610.64,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Edge,web,d57dc4485865a619982f959968215e8d,53.125.166.251,0.0,False,4,False,"{'num_transactions': 16, 'total_amount': 73292.74670230575, 'unique_merchants': 15, 'unique_countries': 3, 'max_single_amount': 12444.248115323333}",1,16.0,73292.74670230575,15.0,3.0,12444.248115323333
TX_8d76c018,CUST_42070,5511573311890344,2024-10-29 18:00:53.475992,2024-10-29,18,2,Travel,hotels,Hilton,86607.65,JPY,Japan,Unknown City,medium,Gold Credit,False,Firefox,web,b491d0a437226efaee8d4aa1dfa37b37,3.195.10.228,0.0,True,18,False,"{'num_transactions': 48, 'total_amount': 3838332.122604627, 'unique_merchants': 38, 'unique_countries': 9, 'max_single_amount': 1726196.8869019176}",0,48.0,3838332.122604627,38.0,9.0,1726196.8869019176
TX_8da6dd4a,CUST_98422,372042516742170,2024-10-18 06:35:51.577094,2024-10-18,6,5,Grocery,physical,Trader Joe's,271753.68,NGN,Nigeria,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,30664d3ff1606098c71eefe57aa14c2d,182.214.217.206,1.0,False,6,False,"{'num_transactions': 287, 'total_amount': 6508770.244266374, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 683330.0127878631}",1,287.0,6508770.244266374,90.0,12.0,683330.0127878631
TX_8da6dd4a,CUST_89969,6583073606781663,2024-10-23 03:57:27.874726,2024-10-23,3,3,Restaurant,fast_food,Taco Bell,1108.5,MXN,Mexico,Unknown City,medium,Basic Debit,False,Edge,web,ffe4967d316780a0e5f1023b316e9a25,58.237.212.247,1.0,False,3,False,"{'num_transactions': 281, 'total_amount': 3731952.869548555, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 602353.9066989133}",1,281.0,3731952.869548555,95.0,12.0,602353.9066989133
TX_8dd4f014,CUST_11020,374203005546369,2024-10-04 20:25:20.798633,2024-10-04,20,5,Gas,major,Chevron,217.36,USD,USA,San Jose,medium,Basic Debit,False,Android App,mobile,feef98bcbc72781556435bd16644711a,211.80.239.169,1.0,False,20,False,"{'num_transactions': 656, 'total_amount': 9287968.977257496, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 875429.0323589852}",0,656.0,9287968.977257496,102.0,12.0,875429.0323589852
TX_8dd4f014,CUST_80578,371815935852782,2024-10-05 13:25:31.852258,2024-10-05,13,6,Entertainment,streaming,Netflix,94575.99,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Safari,web,96bd259f48262ec8d8fb5b8884f52b29,234.52.243.156,1.0,True,13,True,"{'num_transactions': 1376, 'total_amount': 67345258.61561784, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1630452.5498442263}",1,1376.0,67345258.61561784,105.0,12.0,1630452.5498442263
TX_8f4636d0,CUST_70146,371401309935212,2024-10-07 19:59:33.080123,2024-10-07,19,1,Entertainment,streaming,Hulu,116.78,EUR,France,Unknown City,medium,Premium Debit,False,Firefox,web,c9d138e9e110cd74470553b76038daa6,32.202.171.233,0.0,True,19,False,"{'num_transactions': 996, 'total_amount': 34635019.991958074, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2194407.2311822237}",0,996.0,34635019.991958074,105.0,12.0,2194407.2311822237
TX_8f4636d0,CUST_25340,6910769349849584,2024-10-30 13:41:37.501329,2024-10-30,13,3,Grocery,online,FreshDirect,13506.45,RUB,Russia,Unknown City,medium,Basic Debit,False,Chrome,web,2986e28f5a2e25c4e651b2d71416d9ae,244.27.45.202,0.0,False,13,False,"{'num_transactions': 1, 'total_amount': 20793.334070550693, 'unique_merchants': 1, 'unique_countries': 1, 'max_single_amount': 13506.448931488498}",0,1.0,20793.334070550693,1.0,1.0,13506.448931488498
TX_9236812b,CUST_13764,4523942006394996,2024-10-13 07:06:06.688610,2024-10-13,7,0,Restaurant,casual,TGI Fridays,138.27,USD,USA,Phoenix,medium,Premium Debit,False,Chrome,web,504af3704a8088ae5c2324766d2db665,9.101.233.134,0.0,False,7,True,"{'num_transactions': 2, 'total_amount': 987.5, 'unique_merchants': 2, 'unique_countries': 1, 'max_single_amount': 434.39}",0,2.0,987.5,2.0,1.0,434.39
TX_9236812b,CUST_28401,374812165836129,2024-10-18 22:33:23.163330,2024-10-18,22,5,Travel,airlines,Emirates,721691.56,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Safari,web,9054deb12c2758a60ba39448607e79b3,190.57.13.205,0.0,True,22,False,"{'num_transactions': 360, 'total_amount': 71538499.29302326, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 1531632.88930662}",0,360.0,71538499.29302326,98.0,12.0,1531632.88930662
TX_93bc9f6a,CUST_75433,5461777822781617,2024-10-18 08:19:57.995195,2024-10-18,8,5,Restaurant,casual,Olive Garden,171.86,GBP,UK,Unknown City,medium,Gold Credit,False,Edge,web,0a98468e4338d76de9e82051b2b545da,97.158.95.234,1.0,False,8,False,"{'num_transactions': 240, 'total_amount': 4344228.678737172, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 868508.4795026266}",0,240.0,4344228.678737172,90.0,12.0,868508.4795026266
TX_93bc9f6a,CUST_88491,4259726707862116,2024-10-22 02:00:02.107090,2024-10-22,2,2,Grocery,online,Amazon Fresh,8277.18,BRL,Brazil,Unknown City,medium,Basic Credit,False,Edge,web,71136b4895a9d36bca8bc3e8212d547e,79.99.226.25,1.0,False,2,False,"{'num_transactions': 506, 'total_amount': 10191703.174313422, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 996576.0924587935}",1,506.0,10191703.174313422,102.0,12.0,996576.0924587935
TX_947ff8ed,CUST_46213,4738802939987285,2024-10-10 07:33:42.895566,2024-10-10,7,4,Education,supplies,University Bookstore,185559.85,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,b03fe5eda2d4527aa405adab35bb44f5,251.150.237.33,1.0,False,7,False,"{'num_transactions': 900, 'total_amount': 26734209.011091046, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2712336.130562771}",0,900.0,26734209.011091046,105.0,12.0,2712336.130562771
TX_947ff8ed,CUST_19768,5970683844391506,2024-10-26 20:35:55.459530,2024-10-26,20,6,Restaurant,premium,Capital Grille,2489.55,CAD,Canada,Unknown City,medium,Premium Debit,True,NFC Payment,pos,6b1c317aab19490ff4d188f202c8b317,114.250.228.37,1.0,False,20,True,"{'num_transactions': 6, 'total_amount': 10285.628382018147, 'unique_merchants': 6, 'unique_countries': 2, 'max_single_amount': 2489.546656419523}",1,6.0,10285.628382018147,6.0,2.0,2489.546656419523
TX_96d6b3d0,CUST_68420,5616766691159462,2024-10-16 04:41:23.305888,2024-10-16,4,3,Restaurant,premium,Capital Grille,0.21,EUR,France,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,ae005e1e6f2e0ee50e65878f07d14eb3,219.91.103.33,1.0,False,4,False,"{'num_transactions': 734, 'total_amount': 331240062.47263026, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4414101.678782948}",1,734.0,331240062.47263026,104.0,12.0,4414101.678782948
TX_96d6b3d0,CUST_25938,370473668387898,2024-10-17 19:27:43.464348,2024-10-17,19,4,Restaurant,fast_food,Wendy's,36.95,EUR,Germany,Unknown City,medium,Basic Credit,False,Edge,web,eb1082d88c9d90106c031d2385e079d5,171.96.16.94,0.0,False,19,False,"{'num_transactions': 412, 'total_amount': 4282423.162779439, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 508920.18136908923}",0,412.0,4282423.162779439,101.0,12.0,508920.18136908923
TX_971adaee,CUST_93665,5093752334048678,2024-10-04 18:11:01.893354,2024-10-04,18,5,Entertainment,streaming,Spotify,365.45,SGD,Singapore,Unknown City,medium,Gold Credit,False,Firefox,web,69ae813a9c1fb5e3778d87d51fcafa32,152.234.3.199,1.0,True,18,False,"{'num_transactions': 2157, 'total_amount': 62350911.35138841, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4878123.2016426}",0,2157.0,62350911.35138841,105.0,12.0,4878123.2016426
TX_971adaee,CUST_69293,4216083772191258,2024-10-04 23:38:04.830913,2024-10-04,23,5,Grocery,online,Instacart,219.06,RUB,Russia,Unknown City,medium,Gold Credit,True,Chip Reader,pos,09efc63754f0ca0f075ce4afc8e40ac4,15.228.61.133,1.0,False,23,False,"{'num_transactions': 585, 'total_amount': 15252317.222170837, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2126851.2745180107}",1,585.0,15252317.222170837,105.0,12.0,2126851.2745180107
TX_9fef63bc,CUST_24874,4443586576156413,2024-10-17 02:22:44.413541,2024-10-17,2,4,Retail,physical,Walmart,16315.38,JPY,Japan,Unknown City,medium,Basic Credit,False,Edge,web,76b58e95efb74ff8e698e9d4378f1660,241.131.168.126,0.0,False,2,False,"{'num_transactions': 521, 'total_amount': 19076568.021138396, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1277764.1597507012}",0,521.0,19076568.021138396,101.0,12.0,1277764.1597507012
TX_9fef63bc,CUST_22767,378923611509990,2024-10-30 18:27:42.280476,2024-10-30,18,3,Education,supplies,Chegg,138621.45,RUB,Russia,Unknown City,medium,Platinum Credit,False,Edge,web,66f92ad75d28c806254ff4a8b37370c2,206.97.47.87,1.0,False,18,False,"{'num_transactions': 2, 'total_amount': 267811.5361596774, 'unique_merchants': 2, 'unique_countries': 2, 'max_single_amount': 138621.44557912994}",1,2.0,267811.5361596774,2.0,2.0,138621.44557912994
